"Artist","BookName","BookId","ExecutionArn","ExecutionName","StartTime"
"Crosby Stills and Nash","Crosby, Stills, Nash & Young - The Guitar Collection","1d278d16c41d35d0",,"retry5-Crosby-Stills-and-Nash-Crosby-Stills-Nash-Young-The-Guitar-Collection-20260128-011427-714",
"Dire Straits","Dire Straits - Mark Knopfler Guitar Styles Vol 1 [Guitar Book]","9c9bdd716e16b099",,"retry5-Dire-Straits-Dire-Straits-Mark-Knopfler-Guitar-Styles-Vol-1-Guitar-Book--20260128-011428-809",
"ELO","Elton John - The Elton John Collection [Piano Solos]","887e2e45ab7b3b97",,"retry5-ELO-Elton-John-The-Elton-John-Collection-Piano-Solos--20260128-011430-850",
"Elvis Presley","Elvis Presley - The Compleat [PVG Book]","c55d9ca3c778dd38",,"retry5-Elvis-Presley-Elvis-Presley-The-Compleat-PVG-Book--20260128-011431-54",
"Eric Clapton","Eric Clapton - The Cream of Clapton","36aa31bfab289567",,"retry5-Eric-Clapton-Eric-Clapton-The-Cream-of-Clapton-20260128-011432-335",
