local_artist,local_book,local_count,s3_artist,s3_book,s3_count,common_songs,local_only,s3_only,match_pct,count_diff_pct,quality
_broadway Shows,Various Artists - Hair _rev 1995_ - Piano Conductor Score,44,_broadway Shows,Various Artists - Hair (rev 1995) - Piano Conductor Score,44,44,0,0,1.0,0.0,PERFECT
_broadway Shows,Various Artists - High School Musical _score_,22,_broadway Shows,Various Artists - High School Musical [score],22,22,0,0,1.0,0.0,PERFECT
_broadway Shows,Various Artists - Jesus Christ Superstar,8,_broadway Shows,Various Artists - Jesus Christ Superstar,8,8,0,0,1.0,0.0,PERFECT
_broadway Shows,Various Artists - Little Mermaid Workshop score,1,_broadway Shows,Various Artists - Little Mermaid Workshop Score,1,1,0,0,1.0,0.0,PERFECT
_broadway Shows,Various Artists - Mary Poppins,1,_broadway Shows,Various Artists - Mary Poppins,2,1,0,0,1.0,1.0,PERFECT
_broadway Shows,Various Artists - Phantom Of Opera _SATB_,5,_broadway Shows,Various Artists - Phantom Of Opera [satb],5,5,0,0,1.0,0.0,PERFECT
_broadway Shows,Various Artists - Phantom Of The Opera,1,_broadway Shows,Various Artists - Phantom Of The Opera,1,1,0,0,1.0,0.0,PERFECT
_broadway Shows,Various Artists - Seussical - TYA,38,_broadway Shows,Various Artists - Seussical - Tya,38,37,0,0,0.974,0.0,PERFECT
_broadway Shows,Various Artists - Shrek The Musical,11,_broadway Shows,Various Artists - Shrek The Musical,11,11,0,0,1.0,0.0,PERFECT
_broadway Shows,Various Artists - Spamalot,65,_broadway Shows,Various Artists - Spamalot,66,59,0,1,0.908,0.015,GOOD
_broadway Shows,Various Artists - The Ultimate BROADWAY fakebook,407,_broadway Shows,Various Artists - The Ultimate Broadway Fakebook,407,404,1,0,0.993,0.0,EXCELLENT
_broadway Shows,Various Artists - Wicked [score],1,_broadway Shows,Various Artists - Wicked [score],1,1,0,0,1.0,0.0,PERFECT
_broadway Shows,Various Artists - Wizard Of Oz _RSC Piano-Conductor_,20,_broadway Shows,Various Artists - Wizard Of Oz (rsc Piano-conductor),20,20,0,0,1.0,0.0,PERFECT
_broadway Shows,Wicked Workshop,4,_broadway Shows,Wicked Workshop,4,4,0,0,1.0,0.0,PERFECT
_movie And Tv,Beauty And The Beast _PVG_,8,_movie And Tv,Beauty And The Beast [pvg],8,8,0,0,1.0,0.0,PERFECT
_movie And Tv,Brother Bear _Disney_,8,_movie And Tv,Brother Bear (disney),8,8,0,0,1.0,0.0,PERFECT
_movie And Tv,Budget Books - Movie Songs,76,_movie And Tv,Budget Books - Movie Songs,76,76,0,0,1.0,0.0,PERFECT
_movie And Tv,High School Musical - Breaking Free - Piano Sheet Music,1,_movie And Tv,High School Musical - Breaking Free - Piano Sheet Music,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,John Williams - Greatest Hits,28,_movie And Tv,John Williams - Greatest Hits,28,28,0,0,1.0,0.0,PERFECT
_movie And Tv,John Williams - Star Wars Episode I - The Phantom Menace,1,_movie And Tv,John Williams - Star Wars Episode I - The Phantom Menace,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,John Williams - Star Wars Episode II - Attack Of The Clones _lite_,1,_movie And Tv,John Williams - Star Wars Episode Ii - Attack Of The Clones (lite),1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,John Williams - Star Wars Episode III - Revenge Of The Sith_Incomplete Grab_,1,_movie And Tv,John Williams - Star Wars Episode Iii - Revenge Of The Sith.(incomplete Grab),1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Mary Poppins,11,_movie And Tv,Mary Poppins,11,11,0,0,1.0,0.0,PERFECT
_movie And Tv,Mulan,1,_movie And Tv,Mulan,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Pirates Of The Caribbean _Book 1 - The Curse Of The Black Pearl_,7,_movie And Tv,Pirates Of The Caribbean [book 1 - The Curse Of The Black Pearl],7,7,0,0,1.0,0.0,PERFECT
_movie And Tv,Pirates Of The Caribbean _Book 2 - Dead Mans Chest_,9,_movie And Tv,Pirates Of The Caribbean [book 2 - Dead Man's Chest],9,9,0,0,1.0,0.0,PERFECT
_movie And Tv,Randy Newman - Toy Story 2,1,_movie And Tv,Randy Newman - Toy Story 2,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Spirited Away _Disney_ _2001_,1,_movie And Tv,Spirited Away (disney) (2001),1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Star Wars Suite _John Williams - Full Score - Hal Leonard_,8,_movie And Tv,Star Wars Suite (john Williams - Full Score - Hal Leonard),8,8,0,0,1.0,0.0,PERFECT
_movie And Tv,The New Illustrated Treasury Of Disney,68,_movie And Tv,The New Illustrated Treasury Of Disney,68,68,0,0,1.0,0.0,PERFECT
_movie And Tv,The New Illustrated Treasury Of Disney Songs,68,_movie And Tv,The New Illustrated Treasury Of Disney Songs,68,68,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Box Office Themes Vol 1,12,_movie And Tv,Various Artists - Box Office Themes Vol. 1,12,12,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Decades Of Film 70s,17,_movie And Tv,Various Artists - Decades Of Film '70s,17,17,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Decades Of Film 80s,20,_movie And Tv,Various Artists - Decades Of Film '80s,21,20,0,0,1.0,0.05,PERFECT
_movie And Tv,Various Artists - Decades Of Film 90s,20,_movie And Tv,Various Artists - Decades Of Film '90s,20,20,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Disney Duets,8,_movie And Tv,Various Artists - Disney Duets,8,8,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Disney Fake Book,194,_movie And Tv,Various Artists - Disney Fake Book,194,194,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Disney Solos For Violin,1,_movie And Tv,Various Artists - Disney Solos For Violin,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Eddie And The Cruisers,6,_movie And Tv,Various Artists - Eddie And The Cruisers,6,6,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Film Book,41,_movie And Tv,Various Artists - Film Book,44,41,0,0,1.0,0.073,PERFECT
_movie And Tv,Various Artists - Film Music For Solo Piano,28,_movie And Tv,Various Artists - Film Music For Solo Piano,28,28,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Film Music For Solo Piano _2_,23,_movie And Tv,Various Artists - Film Music For Solo Piano (2),23,23,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Frozen - Let It Go _Movie Version_,1,_movie And Tv,Various Artists - Frozen - Let It Go (movie Version),1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - High School Musical 1,2,_movie And Tv,Various Artists - High School Musical 1,2,2,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Little Mermaid,1,_movie And Tv,Various Artists - Little Mermaid,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Love Songs From The Movies,33,_movie And Tv,Various Artists - Love Songs From The Movies,33,33,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Movie Fakebook,389,_movie And Tv,Various Artists - Movie Fakebook,392,388,1,4,0.997,0.008,EXCELLENT
_movie And Tv,Various Artists - Movie Love Songs _Book_,16,_movie And Tv,Various Artists - Movie Love Songs [book],16,16,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Movie Melodies - The Very Best Of Movie Songs,21,_movie And Tv,Various Artists - Movie Melodies - The Very Best Of Movie Songs,21,21,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Music From The Movies The Adventure Collection,23,_movie And Tv,Various Artists - Music From The Movies The Adventure Collection,26,21,0,0,0.913,0.13,PERFECT
_movie And Tv,Various Artists - Piano Solos Film Music - The Costume Drama Collection,28,_movie And Tv,Various Artists - Piano Solos Film Music - The Costume Drama Collection,28,28,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Pirates Of The Caribbean At Worlds End,1,_movie And Tv,Various Artists - Pirates Of The Caribbean At World's End,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Shrek 1,13,_movie And Tv,Various Artists - Shrek 1,13,13,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Shrek 2,14,_movie And Tv,Various Artists - Shrek 2,14,13,0,0,0.929,0.0,PERFECT
_movie And Tv,Various Artists - Shrek 3,14,_movie And Tv,Various Artists - Shrek 3,14,13,0,0,0.929,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - Complete Star Trek Theme Music,1,_movie And Tv,Various Artists - Star Trek - Complete Star Trek Theme Music,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - Complete Theme Music _Piano Solo_,16,_movie And Tv,Various Artists - Star Trek - Complete Theme Music (piano Solo),16,16,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - Deep Space Nine,1,_movie And Tv,Various Artists - Star Trek - Deep Space Nine,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - Enterprise,1,_movie And Tv,Various Artists - Star Trek - Enterprise,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - First Contact,1,_movie And Tv,Various Artists - Star Trek - First Contact,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - Generations,1,_movie And Tv,Various Artists - Star Trek - Generations,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - Insurrection,1,_movie And Tv,Various Artists - Star Trek - Insurrection,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - Star Trek,1,_movie And Tv,Various Artists - Star Trek - Star Trek,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - Star Trek The Motion Picture,1,_movie And Tv,Various Artists - Star Trek - Star Trek The Motion Picture,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - The Final Frontier,2,_movie And Tv,Various Artists - Star Trek - The Final Frontier,2,2,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - The Next Generation,2,_movie And Tv,Various Artists - Star Trek - The Next Generation,2,2,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - The Undiscovered Country,1,_movie And Tv,Various Artists - Star Trek - The Undiscovered Country,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - The Voyage Home,1,_movie And Tv,Various Artists - Star Trek - The Voyage Home,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - Them From Search For Spock,1,_movie And Tv,Various Artists - Star Trek - Them From Search For Spock,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Star Trek - Voyager,1,_movie And Tv,Various Artists - Star Trek - Voyager,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - TV Fakebook 2nd Ed,105,_movie And Tv,Various Artists - Tv Fakebook 2nd Ed,106,105,0,1,1.0,0.01,EXCELLENT
_movie And Tv,Various Artists - The Big Book Of Movie Music,64,_movie And Tv,Various Artists - The Big Book Of Movie Music,69,64,0,1,1.0,0.078,GOOD
_movie And Tv,Various Artists - The Simpsons - Simpsons Songbook,1,_movie And Tv,Various Artists - The Simpsons - Simpsons Songbook,1,1,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - The TV Fakebook,72,_movie And Tv,Various Artists - The Tv Fakebook,71,71,1,0,0.986,0.014,EXCELLENT
_movie And Tv,Various Artists - Top Movie Hits,10,_movie And Tv,Various Artists - Top Movie Hits,10,10,0,0,1.0,0.0,PERFECT
_movie And Tv,Various Artists - Ultimate TV Showstoppers,18,_movie And Tv,Various Artists - Ultimate Tv Showstoppers,20,18,0,0,1.0,0.111,PERFECT
_movie And Tv,Various Artists - Warner Bros 75th Anniversary,3,_movie And Tv,Various Artists - Warner Bros 75th Anniversary,3,3,0,0,1.0,0.0,PERFECT
