Status,Match_Score,PDF_Artist,PDF_Book,PDF_Path,Folder_Artist,Folder_Book,Folder_Path
MATCHED,85.82%,Dire Straits,Dire Straits - Jam with Dire Straits [Guitar Book],c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Jam with Dire Straits [Guitar Book].pdf,Dire Straits,Jam With Dire Straits [guitar Book],c:\Work\AWSMusic\ProcessedSongs\Dire Straits\Jam With Dire Straits [guitar Book]
UNMATCHED_PDF,70.00%,Dire Straits,Dire Straits - Mark Knopfler Guitar Styles Vol 1 [Guitar Book],c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Mark Knopfler Guitar Styles Vol 1 [Guitar Book].pdf,Dire Straits,Dire Straits - Money For Nothing [guitar Book],
MATCHED,,Dire Straits,Dire Straits - Money For Nothing [Guitar Book],c:\Work\AWSMusic\SheetMusic\Dire Straits\Books\Dire Straits - Money For Nothing [Guitar Book].pdf,Dire Straits,Dire Straits - Money For Nothing [guitar Book],c:\Work\AWSMusic\ProcessedSongs\Dire Straits\Dire Straits - Money For Nothing [guitar Book]
MATCHED,100.00%,Don Henley,Don Henley - Actual Miles (Greatest Hits),c:\Work\AWSMusic\SheetMusic\Don Henley\Books\Don Henley - Actual Miles (Greatest Hits).pdf,Don Henley,Don Henley - Actual Miles (greatest Hits),c:\Work\AWSMusic\ProcessedSongs\Don Henley\Don Henley - Actual Miles (greatest Hits)
MATCHED,88.81%,Don Henley,Don Henley - The End Of The Innocence [PVG Book],c:\Work\AWSMusic\SheetMusic\Don Henley\Books\Don Henley - The End Of The Innocence [PVG Book].pdf,Don Henley,The End Of The Innocence [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Don Henley\The End Of The Innocence [pvg Book]
MATCHED,68.00%,Doobie Brothers,Doobie Brothers - Best Of [Band Score Jap],c:\Work\AWSMusic\SheetMusic\Doobie Brothers\Books\Doobie Brothers - Best Of [Band Score Jap].pdf,Doobie Brothers,Best Of [band Score Jap],c:\Work\AWSMusic\ProcessedSongs\Doobie Brothers\Best Of [band Score Jap]
MATCHED,63.08%,Doobie Brothers,Doobie Brothers - Songs,c:\Work\AWSMusic\SheetMusic\Doobie Brothers\Books\Doobie Brothers - Songs.pdf,Doobie Brothers,Songs,c:\Work\AWSMusic\ProcessedSongs\Doobie Brothers\Songs
MATCHED,85.00%,Doors,Doors - Anthology,c:\Work\AWSMusic\SheetMusic\Doors\Books\Doors - Anthology.pdf,Doors,Anthology,c:\Work\AWSMusic\ProcessedSongs\Doors\Anthology
MATCHED,83.64%,Doors,Doors - Songbook,c:\Work\AWSMusic\SheetMusic\Doors\Books\Doors - Songbook.pdf,Doors,Songbook,c:\Work\AWSMusic\ProcessedSongs\Doors\Songbook
MATCHED,91.11%,Dr John,Dr John - New Orleans Piano Vol 2,c:\Work\AWSMusic\SheetMusic\Dr John\Books\Dr John - New Orleans Piano Vol 2.pdf,Dr John,New Orleans Piano Vol 2,c:\Work\AWSMusic\ProcessedSongs\Dr John\New Orleans Piano Vol 2
MATCHED,72.31%,Duran Duran,Duran Duran - Best Of [Score],c:\Work\AWSMusic\SheetMusic\Duran Duran\Books\Duran Duran - Best Of [Score].pdf,Duran Duran,Best Of [score],c:\Work\AWSMusic\ProcessedSongs\Duran Duran\Best Of [score]
MATCHED,70.00%,Duran Duran,Duran Duran - Decade [PVG Book],c:\Work\AWSMusic\SheetMusic\Duran Duran\Books\Duran Duran - Decade [PVG Book].pdf,Duran Duran,Decade [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Duran Duran\Decade [pvg Book]
MATCHED,88.00%,Duran Duran,Duran Duran - Seven & The Ragged Tiger [Jap Band Score],c:\Work\AWSMusic\SheetMusic\Duran Duran\Books\Duran Duran - Seven & The Ragged Tiger [Jap Band Score].pdf,Duran Duran,Seven & The Ragged Tiger [jap Band Score],c:\Work\AWSMusic\ProcessedSongs\Duran Duran\Seven & The Ragged Tiger [jap Band Score]
MATCHED,87.27%,Eagles,Eagles - Greatest Hits (1971-1975),c:\Work\AWSMusic\SheetMusic\Eagles\Books\Eagles - Greatest Hits (1971-1975).pdf,Eagles,Greatest Hits (1971-1975),c:\Work\AWSMusic\ProcessedSongs\Eagles\Greatest Hits (1971-1975)
MATCHED,87.27%,Eagles,Eagles - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Eagles\Books\Eagles - Greatest Hits.pdf,Eagles,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Eagles\Greatest Hits
MATCHED,89.23%,Eagles,Eagles - Hotel California (Guitar Songbook),c:\Work\AWSMusic\SheetMusic\Eagles\Books\Eagles - Hotel California (Guitar Songbook).pdf,Eagles,Hotel California (guitar Songbook),c:\Work\AWSMusic\ProcessedSongs\Eagles\Hotel California (guitar Songbook)
MATCHED,91.06%,Eagles,Eagles - Made Easy For Guitar,c:\Work\AWSMusic\SheetMusic\Eagles\Books\Eagles - Made Easy For Guitar.pdf,Eagles,Made Easy For Guitar,c:\Work\AWSMusic\ProcessedSongs\Eagles\Made Easy For Guitar
MATCHED,90.67%,Eagles,Eagles - New Eagles Complete,c:\Work\AWSMusic\SheetMusic\Eagles\Books\Eagles - New Eagles Complete.pdf,Eagles,New Eagles Complete,c:\Work\AWSMusic\ProcessedSongs\Eagles\New Eagles Complete
MATCHED,93.91%,Eagles,Eagles - The Best Of The Eagles - Songbook,c:\Work\AWSMusic\SheetMusic\Eagles\Books\Eagles - The Best Of The Eagles - Songbook.pdf,Eagles,The Best Of The Eagles - Songbook,c:\Work\AWSMusic\ProcessedSongs\Eagles\The Best Of The Eagles - Songbook
MATCHED,94.00%,ELO,ELO - A New World Record,c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - A New World Record.pdf,Elo,A New World Record,c:\Work\AWSMusic\ProcessedSongs\Elo\A New World Record
MATCHED,89.09%,ELO,ELO - Anthology [PVG],c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - Anthology [PVG].pdf,Elo,Anthology [pvg],c:\Work\AWSMusic\ProcessedSongs\Elo\Anthology [pvg]
MATCHED,89.09%,ELO,ELO - Discovery [PVG Book],c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - Discovery [PVG Book].pdf,Elo,Discovery [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Elo\Discovery [pvg Book]
MATCHED,92.50%,ELO,ELO - Face The Music [PVG Bok],c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - Face The Music [PVG Bok].pdf,Elo,Face The Music [pvg Bok],c:\Work\AWSMusic\ProcessedSongs\Elo\Face The Music [pvg Bok]
MATCHED,100.00%,ELO,ELO - Greatest Hits,c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - Greatest Hits.pdf,Elo,Elo - Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Elo\Elo - Greatest Hits
MATCHED,100.00%,ELO,ELO - Out Of The Blue [Book],c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - Out Of The Blue [Book].pdf,Elo,Elo - Out Of The Blue [book],c:\Work\AWSMusic\ProcessedSongs\Elo\Elo - Out Of The Blue [book]
MATCHED,81.14%,Elton John,Elton John - A Single Man,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - A Single Man.pdf,Elton John,A Single Man,c:\Work\AWSMusic\ProcessedSongs\Elton John\A Single Man
MATCHED,85.33%,Elton John,Elton John - Captain Fantastic,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Captain Fantastic.pdf,Elton John,Captain Fantastic,c:\Work\AWSMusic\ProcessedSongs\Elton John\Captain Fantastic
MATCHED,100.00%,Elton John,Elton John - Goodbye Yellow Brick Road,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Goodbye Yellow Brick Road.pdf,Elton John,Elton John - Goodbye Yellow Brick Road,c:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - Goodbye Yellow Brick Road
MATCHED,88.42%,Elton John,Elton John - Greatest Hits 1970-2002,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Greatest Hits 1970-2002.pdf,Elton John,Greatest Hits 1970-2002,c:\Work\AWSMusic\ProcessedSongs\Elton John\Greatest Hits 1970-2002
MATCHED,80.00%,Elton John,Elton John - Ice On Fire,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Ice On Fire.pdf,Elton John,Ice On Fire,c:\Work\AWSMusic\ProcessedSongs\Elton John\Ice On Fire
MATCHED,83.90%,Elton John,Elton John - Made In England,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Made In England.pdf,Elton John,Made In England,c:\Work\AWSMusic\ProcessedSongs\Elton John\Made In England
MATCHED,83.08%,Elton John,Elton John - Peachtree Road,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Peachtree Road.pdf,Elton John,Peachtree Road,c:\Work\AWSMusic\ProcessedSongs\Elton John\Peachtree Road
MATCHED,84.65%,Elton John,Elton John - Reg Strikes Back,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Reg Strikes Back.pdf,Elton John,Reg Strikes Back,c:\Work\AWSMusic\ProcessedSongs\Elton John\Reg Strikes Back
MATCHED,88.00%,Elton John,Elton John - Sleeping With The Past,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Sleeping With The Past.pdf,Elton John,Sleeping With The Past,c:\Work\AWSMusic\ProcessedSongs\Elton John\Sleeping With The Past
MATCHED,89.18%,Elton John,Elton John - Songs From The West Coast,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Songs From The West Coast.pdf,Elton John,Songs From The West Coast,c:\Work\AWSMusic\ProcessedSongs\Elton John\Songs From The West Coast
MATCHED,83.90%,Elton John,Elton John - The Big Picture,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The Big Picture.pdf,Elton John,The Big Picture,c:\Work\AWSMusic\ProcessedSongs\Elton John\The Big Picture
MATCHED,100.00%,Elton John,Elton John - The Elton John Collection [Piano Solos],c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The Elton John Collection [Piano Solos].pdf,Elton John,Elton John - The Elton John Collection [piano Solos],c:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - The Elton John Collection [piano Solos]
MATCHED,73.60%,Elton John,Elton John - The One,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The One.pdf,Elton John,The One,c:\Work\AWSMusic\ProcessedSongs\Elton John\The One
MATCHED,90.70%,Elton John,Elton John - The Ultimate Collection Vol. 1,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The Ultimate Collection Vol. 1.pdf,Elton John,The Ultimate Collection Vol. 1,c:\Work\AWSMusic\ProcessedSongs\Elton John\The Ultimate Collection Vol. 1
MATCHED,90.70%,Elton John,Elton John - The Ultimate Collection Vol. 2,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The Ultimate Collection Vol. 2.pdf,Elton John,The Ultimate Collection Vol. 2,c:\Work\AWSMusic\ProcessedSongs\Elton John\The Ultimate Collection Vol. 2
MATCHED,84.65%,Elton John,Elton John - The Very Best Of,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The Very Best Of.pdf,Elton John,The Very Best Of,c:\Work\AWSMusic\ProcessedSongs\Elton John\The Very Best Of
MATCHED,84.65%,Elton John,Elton John - Too Low For Zero [Book],c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Too Low For Zero [Book].pdf,Elton John,Too Low For Zero [book],c:\Work\AWSMusic\ProcessedSongs\Elton John\Too Low For Zero [book]
MATCHED,80.85%,Elvis Costello,Elvis Costello - The Very Best Of,c:\Work\AWSMusic\SheetMusic\Elvis Costello\Books\Elvis Costello - The Very Best Of.pdf,Elvis Costello,The Very Best Of,c:\Work\AWSMusic\ProcessedSongs\Elvis Costello\The Very Best Of
UNMATCHED_PDF,,Elvis Presley,Elvis Presley - The Compleat [PVG Book],c:\Work\AWSMusic\SheetMusic\Elvis Presley\Books\Elvis Presley - The Compleat [PVG Book].pdf,,,
MATCHED,67.27%,Emerson Lake and Palmer,Emerson Lake and Palmer - Black Book,c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake and Palmer - Black Book.pdf,Emerson Lake And Palmer,Black Book,c:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Black Book
MATCHED,71.20%,Emerson Lake and Palmer,Emerson Lake and Palmer - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake and Palmer - Greatest Hits.pdf,Emerson Lake And Palmer,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Greatest Hits
MATCHED,60.00%,Emerson Lake and Palmer,Emerson Lake and Palmer - Tarkus [Book],c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake and Palmer - Tarkus [Book].pdf,Emerson Lake And Palmer,Tarkus [book],c:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Tarkus [book]
MATCHED,62.11%,Emerson Lake and Palmer,Emerson Lake and Palmer - Trilogy [Book],c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake and Palmer - Trilogy [Book].pdf,Emerson Lake And Palmer,Trilogy [book],c:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Trilogy [book]
MATCHED,85.82%,Eric Clapton,Eric Clapton - Derek and the Dominos [Book],c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - Derek and the Dominos [Book].pdf,Eric Clapton,Derek And The Dominos [book],c:\Work\AWSMusic\ProcessedSongs\Eric Clapton\Derek And The Dominos [book]
MATCHED,82.67%,Eric Clapton,Eric Clapton - The Best of Book,c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - The Best of Book.pdf,Eric Clapton,The Best Of Book,c:\Work\AWSMusic\ProcessedSongs\Eric Clapton\The Best Of Book
UNMATCHED_PDF,,Eric Clapton,Eric Clapton - The Cream of Clapton,c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - The Cream of Clapton.pdf,,,
MATCHED,74.84%,Eric Clapton,Eric Clapton - Unplugged [Book],c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - Unplugged [Book].pdf,Eric Clapton,Unplugged [book],c:\Work\AWSMusic\ProcessedSongs\Eric Clapton\Unplugged [book]
MATCHED,76.92%,Fleetwood Mac,Fleetwood Mac - Anthology,c:\Work\AWSMusic\SheetMusic\Fleetwood Mac\Books\Fleetwood Mac - Anthology.pdf,Fleetwood Mac,Anthology,c:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Anthology
MATCHED,73.04%,Fleetwood Mac,Fleetwood Mac - Deluxe Anthology,c:\Work\AWSMusic\SheetMusic\Fleetwood Mac\Books\Fleetwood Mac - Deluxe Anthology.pdf,Fleetwood Mac,Deluxe Anthology,c:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Deluxe Anthology
MATCHED,56.90%,Fleetwood Mac,Fleetwood Mac - Fleetwood Mac + Heroes Are Hard To Find,c:\Work\AWSMusic\SheetMusic\Fleetwood Mac\Books\Fleetwood Mac - Fleetwood Mac + Heroes Are Hard To Find.pdf,Fleetwood Mac,Fleetwood Mac + Heroes Are Hard To Find,c:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Fleetwood Mac + Heroes Are Hard To Find
MATCHED,67.69%,Fleetwood Mac,Fleetwood Mac - Mirage,c:\Work\AWSMusic\SheetMusic\Fleetwood Mac\Books\Fleetwood Mac - Mirage.pdf,Fleetwood Mac,Mirage,c:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Mirage
MATCHED,70.00%,Fleetwood Mac,Fleetwood Mac - Rumours,c:\Work\AWSMusic\SheetMusic\Fleetwood Mac\Books\Fleetwood Mac - Rumours.pdf,Fleetwood Mac,Rumours,c:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Rumours
MATCHED,54.63%,Fleetwood Mac,Fleetwood Mac - Tango In The Night,c:\Work\AWSMusic\SheetMusic\Fleetwood Mac\Books\Fleetwood Mac - Tango In The Night.pdf,Fleetwood Mac,Tango In The Night,c:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Tango In The Night
MATCHED,73.75%,Fleetwood Mac,Fleetwood Mac - The Dance,c:\Work\AWSMusic\SheetMusic\Fleetwood Mac\Books\Fleetwood Mac - The Dance.pdf,Fleetwood Mac,The Dance,c:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\The Dance
MATCHED,100.00%,Frank Zappa,Frank Zappa - Hot Rats,c:\Work\AWSMusic\SheetMusic\Frank Zappa\Books\Frank Zappa - Hot Rats.pdf,Frank Zappa,Frank Zappa - Hot Rats,c:\Work\AWSMusic\ProcessedSongs\Frank Zappa\Frank Zappa - Hot Rats
MATCHED,82.00%,Frank Zappa,Frank Zappa - Songbook Vol 1,c:\Work\AWSMusic\SheetMusic\Frank Zappa\Books\Frank Zappa - Songbook Vol 1.pdf,Frank Zappa,Songbook Vol 1,c:\Work\AWSMusic\ProcessedSongs\Frank Zappa\Songbook Vol 1
MATCHED,89.09%,Frank Zappa,Frank Zappa - The Frank Zappa Guitar Book (transcriptions by Steve Vai),c:\Work\AWSMusic\SheetMusic\Frank Zappa\Books\Frank Zappa - The Frank Zappa Guitar Book (transcriptions by Steve Vai).pdf,Frank Zappa,The Frank Zappa Guitar Book (transcriptions By Steve Vai),c:\Work\AWSMusic\ProcessedSongs\Frank Zappa\The Frank Zappa Guitar Book (transcriptions By Steve Vai)
MATCHED,92.68%,Fray,Fray - How To Save A Life [Book],c:\Work\AWSMusic\SheetMusic\Fray\Books\Fray - How To Save A Life [Book].pdf,Fray,How To Save A Life [book],c:\Work\AWSMusic\ProcessedSongs\Fray\How To Save A Life [book]
MATCHED,81.86%,Garth Brooks,Garth Brooks - No Fences [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Garth Brooks\Books\Garth Brooks - No Fences [Guitar Tab].pdf,Garth Brooks,No Fences [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Garth Brooks\No Fences [guitar Tab]
MATCHED,61.54%,Garth Brooks,Garth Brooks - The Hits [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Garth Brooks\Books\Garth Brooks - The Hits [Guitar Tab].pdf,Garth Brooks,Garth Brooks - The Hits [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Garth Brooks\Garth Brooks - The Hits [guitar Tab]
MATCHED,52.00%,Garth Brooks,Garth Brooks - The Limited Series,c:\Work\AWSMusic\SheetMusic\Garth Brooks\Books\Garth Brooks - The Limited Series.pdf,Garth Brooks,The Limited Series,c:\Work\AWSMusic\ProcessedSongs\Garth Brooks\The Limited Series
MATCHED,89.57%,Genesis,Genesis - A Trick Of The Tail [Book],c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - A Trick Of The Tail [Book].pdf,Genesis,A Trick Of The Tail [book],c:\Work\AWSMusic\ProcessedSongs\Genesis\A Trick Of The Tail [book]
MATCHED,81.54%,Genesis,Genesis - Anthology,c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - Anthology.pdf,Genesis,Anthology,c:\Work\AWSMusic\ProcessedSongs\Genesis\Anthology
MATCHED,85.88%,Genesis,Genesis - Best Of Vol 1,c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - Best Of Vol 1.pdf,Genesis,Best Of Vol 1,c:\Work\AWSMusic\ProcessedSongs\Genesis\Best Of Vol 1
MATCHED,87.37%,Genesis,Genesis - Invisible Touch [Book],c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - Invisible Touch [Book].pdf,Genesis,Invisible Touch [book],c:\Work\AWSMusic\ProcessedSongs\Genesis\Invisible Touch [book]
MATCHED,82.86%,Genesis,Genesis - Rock Score,c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - Rock Score.pdf,Genesis,Rock Score,c:\Work\AWSMusic\ProcessedSongs\Genesis\Rock Score
MATCHED,84.00%,Genesis,Genesis - Seconds Out,c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - Seconds Out.pdf,Genesis,Seconds Out,c:\Work\AWSMusic\ProcessedSongs\Genesis\Seconds Out
MATCHED,92.50%,Genesis,Genesis - Selling England by the Pound,c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - Selling England by the Pound.pdf,Genesis,Selling England By The Pound,c:\Work\AWSMusic\ProcessedSongs\Genesis\Selling England By The Pound
MATCHED,78.05%,George Michael,George Michael - Greatest Hits,c:\Work\AWSMusic\SheetMusic\George Michael\Books\George Michael - Greatest Hits.pdf,George Michael,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\George Michael\Greatest Hits
MATCHED,64.00%,George Michael,George Michael - Older [Book] ,c:\Work\AWSMusic\SheetMusic\George Michael\Books\George Michael - Older [Book] .pdf,George Michael,Older [book],c:\Work\AWSMusic\ProcessedSongs\George Michael\Older [book]
MATCHED,100.00%,Grand Funk Railroad,Grand Funk - Closer To Home [PVG Book],c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk - Closer To Home [PVG Book].pdf,Grand Funk Railroad,Grand Funk - Closer To Home [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Grand Funk - Closer To Home [pvg Book]
MATCHED,100.00%,Grand Funk Railroad,Grand Funk - We're An American Band [PVG Book],c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk - We're An American Band [PVG Book].pdf,Grand Funk Railroad,Grand Funk - We're An American Band [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Grand Funk - We're An American Band [pvg Book]
MATCHED,71.43%,Grand Funk Railroad,Grand Funk Railroad - Born To Die [PVG Book],c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk Railroad - Born To Die [PVG Book].pdf,Grand Funk Railroad,Born To Die [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Born To Die [pvg Book]
MATCHED,90.48%,Grand Funk Railroad,"Grand Funk Railroad - Hits From We're An American Band, Shinin' On, Phoenix [PVG]","c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk Railroad - Hits From We're An American Band, Shinin' On, Phoenix [PVG].pdf",Grand Funk Railroad,"Hits From We're An American Band, Shinin' On, Phoenix [pvg]","c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Hits From We're An American Band, Shinin' On, Phoenix [pvg]"
MATCHED,89.01%,Harry Chapin,Harry Chapin - The Authentic Guitar Style Of [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Harry Chapin\Books\Harry Chapin - The Authentic Guitar Style Of [Guitar Tab].pdf,Harry Chapin,The Authentic Guitar Style Of [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Harry Chapin\The Authentic Guitar Style Of [guitar Tab]
MATCHED,100.00%,Henri Mancini,Henry Mancini - A Merry Mancini Christmas,c:\Work\AWSMusic\SheetMusic\Henri Mancini\Books\Henry Mancini - A Merry Mancini Christmas.pdf,Henri Mancini,Henry Mancini - A Merry Mancini Christmas,c:\Work\AWSMusic\ProcessedSongs\Henri Mancini\Henry Mancini - A Merry Mancini Christmas
MATCHED,72.43%,Herman's Hermits,Herman's Hermits -  Collection,c:\Work\AWSMusic\SheetMusic\Herman's Hermits\Books\Herman's Hermits -  Collection.pdf,Herman's Hermits,Collection,c:\Work\AWSMusic\ProcessedSongs\Herman's Hermits\Collection
MATCHED,80.85%,Jackson Browne,Jackson Browne - Deluxe Anthology,c:\Work\AWSMusic\SheetMusic\Jackson Browne\Books\Jackson Browne - Deluxe Anthology.pdf,Jackson Browne,Deluxe Anthology,c:\Work\AWSMusic\ProcessedSongs\Jackson Browne\Deluxe Anthology
MATCHED,85.00%,James Blunt,James Blunt - All The Lost Souls [Book],c:\Work\AWSMusic\SheetMusic\James Blunt\Books\James Blunt - All The Lost Souls [Book].pdf,James Blunt,All The Lost Souls [book],c:\Work\AWSMusic\ProcessedSongs\James Blunt\All The Lost Souls [book]
MATCHED,82.00%,James Blunt,James Blunt - Back to Bedlam [Book],c:\Work\AWSMusic\SheetMusic\James Blunt\Books\James Blunt - Back to Bedlam [Book].pdf,James Blunt,Back To Bedlam [book],c:\Work\AWSMusic\ProcessedSongs\James Blunt\Back To Bedlam [book]
MATCHED,85.00%,James Taylor,James Taylor - Classic [Guitar],c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - Classic [Guitar].pdf,James Taylor,Classic [guitar],c:\Work\AWSMusic\ProcessedSongs\James Taylor\Classic [guitar]
MATCHED,80.00%,James Taylor,James Taylor - Classics (guitar tab),c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - Classics (guitar tab).pdf,James Taylor,Classics (guitar Tab),c:\Work\AWSMusic\ProcessedSongs\James Taylor\Classics (guitar Tab)
MATCHED,81.86%,James Taylor,James Taylor - Guitar Songbook,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - Guitar Songbook.pdf,James Taylor,Guitar Songbook,c:\Work\AWSMusic\ProcessedSongs\James Taylor\Guitar Songbook
MATCHED,51.25%,James Taylor,James Taylor - James Taylor [PVG Book],c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - James Taylor [PVG Book].pdf,James Taylor,James Taylor [pvg Book],c:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor [pvg Book]
MATCHED,53.58%,James Taylor,James Taylor - James Taylor Songbook,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - James Taylor Songbook.pdf,James Taylor,James Taylor Songbook,c:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor Songbook
MATCHED,52.00%,James Taylor,James Taylor - That's Why I'm Here [PVG Book],c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - That's Why I'm Here [PVG Book].pdf,James Taylor,That's Why I'm Here [pvg Book],c:\Work\AWSMusic\ProcessedSongs\James Taylor\That's Why I'm Here [pvg Book]
MATCHED,93.48%,Jim Croce,Jim Croce - Acoustic Fingerstyle Video Guitar Lessons,c:\Work\AWSMusic\SheetMusic\Jim Croce\Books\Jim Croce - Acoustic Fingerstyle Video Guitar Lessons.pdf,Jim Croce,Acoustic Fingerstyle Video Guitar Lessons,c:\Work\AWSMusic\ProcessedSongs\Jim Croce\Acoustic Fingerstyle Video Guitar Lessons
MATCHED,100.00%,Jimmy Buffet,Jimmy Buffett - Barometer Soup [PVG Book],c:\Work\AWSMusic\SheetMusic\Jimmy Buffet\Books\Jimmy Buffett - Barometer Soup [PVG Book].pdf,Jimmy Buffet,Jimmy Buffett - Barometer Soup [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Jimmy Buffet\Jimmy Buffett - Barometer Soup [pvg Book]
MATCHED,100.00%,Jimmy Buffet,Jimmy Buffett - Fruitcakes [PVG Book],c:\Work\AWSMusic\SheetMusic\Jimmy Buffet\Books\Jimmy Buffett - Fruitcakes [PVG Book].pdf,Jimmy Buffet,Jimmy Buffett - Fruitcakes [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Jimmy Buffet\Jimmy Buffett - Fruitcakes [pvg Book]
MATCHED,73.60%,Joe Cocker,Joe Cocker - Best Of,c:\Work\AWSMusic\SheetMusic\Joe Cocker\Books\Joe Cocker - Best Of.pdf,Joe Cocker,Best Of,c:\Work\AWSMusic\ProcessedSongs\Joe Cocker\Best Of
